sourceCRS,sourceVRS,targetCRS,sourceOrigin,dxRoundTrip,dyRoundTrip,dzRoundTrip,dxOriginal,dyOriginal,dzOriginal,dxProj,dyProj,dzProj,stepsForward,stepsReverse
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geod","proj",1.845E-010,-9.998E-010,-3.237E-005,,,,-3.859E-008,2.225E-008,-1.752E-004,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.","Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geod","proj",1.915E-010,-9.892E-010,-3.312E-005,,,,-3.866E-008,2.157E-008,-1.519E-004,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.","Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geod","proj",2.031E-010,-9.848E-010,-3.393E-005,,,,-3.920E-008,2.067E-008,-1.521E-004,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.","Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geod","proj",1.972E-010,-9.946E-010,-3.328E-005,,,,-3.887E-008,2.087E-008,-1.942E-004,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.","Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geod","proj",2.062E-010,-9.908E-010,-3.390E-005,,,,-3.898E-008,1.983E-008,-1.468E-004,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.","Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geod","proj",1.978E-010,-9.831E-010,-3.369E-005,,,,-3.931E-008,2.078E-008,-1.066E-004,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.","Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geoc","proj",1.845E-010,-9.999E-010,-3.237E-005,2.755E-003,2.256E-003,-2.880E-003,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.","Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geoc","proj",1.915E-010,-9.892E-010,-3.312E-005,2.744E-003,2.259E-003,-2.875E-003,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.","Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geoc","proj",2.031E-010,-9.848E-010,-3.393E-005,2.776E-003,2.259E-003,-2.896E-003,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.","Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geoc","proj",1.972E-010,-9.946E-010,-3.328E-005,2.756E-003,2.220E-003,-2.898E-003,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.","Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geoc","proj",2.062E-010,-9.908E-010,-3.390E-005,2.791E-003,2.199E-003,-2.856E-003,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.","Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","EGBT22_Geoc","proj",1.978E-010,-9.831E-010,-3.369E-005,2.813E-003,2.260E-003,-2.886E-003,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.","Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",1.845E-010,-9.998E-010,-3.237E-005,-7.070E-005,2.257E-005,-3.237E-005,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",1.915E-010,-9.892E-010,-3.312E-005,-7.037E-005,2.249E-005,-3.313E-005,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",2.031E-010,-9.848E-010,-3.393E-005,-6.993E-005,2.266E-005,-3.393E-005,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",1.972E-010,-9.946E-010,-3.328E-005,-7.021E-005,2.274E-005,-3.328E-005,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",2.062E-010,-9.908E-010,-3.390E-005,-6.987E-005,2.287E-005,-3.390E-005,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",1.978E-010,-9.831E-010,-3.369E-005,-7.010E-005,2.249E-005,-3.369E-005,,,,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",1.845E-010,-9.998E-010,-3.237E-005,,,,1.845E-010,-9.997E-010,-3.237E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",1.915E-010,-9.892E-010,-3.312E-005,,,,1.914E-010,-9.891E-010,-3.313E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",2.031E-010,-9.848E-010,-3.393E-005,,,,2.030E-010,-9.846E-010,-3.393E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",1.972E-010,-9.946E-010,-3.328E-005,,,,1.972E-010,-9.945E-010,-3.328E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",2.062E-010,-9.908E-010,-3.390E-005,,,,2.062E-010,-9.907E-010,-3.390E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",1.977E-010,-9.831E-010,-3.369E-005,,,,1.977E-010,-9.829E-010,-3.369E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",1.845E-010,-9.999E-010,-3.237E-005,,,,-1.971E-005,-7.766E-005,-1.176E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",1.915E-010,-9.892E-010,-3.312E-005,,,,-1.971E-005,-7.767E-005,-1.176E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",2.031E-010,-9.848E-010,-3.393E-005,,,,-1.971E-005,-7.767E-005,-1.176E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",1.972E-010,-9.946E-010,-3.328E-005,,,,-1.971E-005,-7.767E-005,-1.176E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",2.062E-010,-9.908E-010,-3.390E-005,,,,-1.970E-005,-7.768E-005,-1.176E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",1.978E-010,-9.831E-010,-3.369E-005,,,,-1.971E-005,-7.767E-005,-1.176E-005,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","ETRS89_CZ_Geod","",,,,,,,,,,"Conversion from DB_Ref_Geod with Ellipsoidal heights to ETRS89_CZ_Geod is not supported.","Conversion from DB_Ref_Geod to ETRS89_CZ_Geod is not supported."
"DB_Ref_Geod","Ellipsoidal","ETRS89_CZ_Geoc","",,,,,,,,,,"Conversion from DB_Ref_Geod with Ellipsoidal heights to ETRS89_CZ_Geoc is not supported.","Conversion from DB_Ref_Geod to ETRS89_CZ_Geoc is not supported."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_GK5","proj",-7.105E-015,-1.776E-015,0.000E+000,,,,0.000E+000,-9.313E-010,0.000E+000,"Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_GK5","proj",-1.421E-014,1.776E-015,0.000E+000,,,,0.000E+000,-9.313E-010,0.000E+000,"Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_GK5","proj",0.000E+000,-7.105E-015,0.000E+000,,,,0.000E+000,-1.863E-009,0.000E+000,"Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_GK5","proj",0.000E+000,-5.329E-015,0.000E+000,,,,0.000E+000,-2.794E-009,0.000E+000,"Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_GK5","proj",0.000E+000,-5.329E-015,0.000E+000,,,,0.000E+000,1.863E-009,0.000E+000,"Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_GK5","proj",1.421E-014,3.553E-015,0.000E+000,,,,0.000E+000,0.000E+000,0.000E+000,"Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_Geoc","proj",0.000E+000,0.000E+000,1.334E-010,,,,4.657E-010,1.164E-010,-2.794E-009,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.","Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_Geoc","proj",-7.105E-015,0.000E+000,7.966E-010,,,,-4.657E-010,-2.328E-010,-2.794E-009,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.","Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_Geoc","proj",0.000E+000,0.000E+000,-4.081E-010,,,,9.313E-010,2.328E-010,-9.313E-010,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.","Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_Geoc","proj",-7.105E-015,-3.553E-015,-8.542E-010,,,,4.657E-010,-1.164E-010,-1.863E-009,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.","Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_Geoc","proj",0.000E+000,-1.776E-015,5.082E-010,,,,9.313E-010,2.328E-010,-2.794E-009,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.","Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_Geod","Ellipsoidal","DB_Ref_Geoc","proj",-7.105E-015,1.776E-015,-8.561E-010,,,,1.397E-009,1.164E-010,-1.863E-009,"Conversion from DB_Ref_Geod to DB_Ref_Geoc.","Conversion from DB_Ref_Geoc to DB_Ref_Geod."
"DB_Ref_GK5","Ellipsoidal","EGBT22_EGBT_LDP","proj",-7.072E-005,2.258E-005,-3.237E-005,,,,1.526E-003,-4.315E-003,-1.752E-004,"Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5."
"DB_Ref_GK5","Ellipsoidal","EGBT22_EGBT_LDP","proj",-7.040E-005,2.250E-005,-3.312E-005,,,,1.533E-003,-4.304E-003,-1.519E-004,"Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5."
"DB_Ref_GK5","Ellipsoidal","EGBT22_EGBT_LDP","proj",-6.996E-005,2.267E-005,-3.393E-005,,,,1.528E-003,-4.341E-003,-1.521E-004,"Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5."
"DB_Ref_GK5","Ellipsoidal","EGBT22_EGBT_LDP","proj",-7.024E-005,2.274E-005,-3.328E-005,,,,1.493E-003,-4.319E-003,-1.942E-004,"Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5."
"DB_Ref_GK5","Ellipsoidal","EGBT22_EGBT_LDP","proj",-6.990E-005,2.287E-005,-3.391E-005,,,,1.466E-003,-4.315E-003,-1.468E-004,"Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5."
"DB_Ref_GK5","Ellipsoidal","EGBT22_EGBT_LDP","proj",-7.013E-005,2.251E-005,-3.369E-005,,,,1.518E-003,-4.362E-003,-1.066E-004,"Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5."
